bartoc,uri,label
http://bartoc.org/en/taxonomy/term/11365,http://dewey.info/class/774/e23/,
http://bartoc.org/en/taxonomy/term/11366,http://dewey.info/class/775/e23/,
http://bartoc.org/en/taxonomy/term/11367,http://dewey.info/class/776/e23/,
http://bartoc.org/en/taxonomy/term/11368,http://dewey.info/class/777/e23/,
http://bartoc.org/en/taxonomy/term/11369,http://dewey.info/class/778/e23/,
http://bartoc.org/en/taxonomy/term/11370,http://dewey.info/class/779/e23/,
http://bartoc.org/en/taxonomy/term/11371,http://dewey.info/class/781/e23/,
http://bartoc.org/en/taxonomy/term/11372,http://dewey.info/class/782/e23/,
http://bartoc.org/en/taxonomy/term/11373,http://dewey.info/class/783/e23/,
http://bartoc.org/en/taxonomy/term/11374,http://dewey.info/class/784/e23/,
http://bartoc.org/en/taxonomy/term/11375,http://dewey.info/class/785/e23/,
http://bartoc.org/en/taxonomy/term/11376,http://dewey.info/class/786/e23/,
http://bartoc.org/en/taxonomy/term/11377,http://dewey.info/class/787/e23/,
http://bartoc.org/en/taxonomy/term/11378,http://dewey.info/class/788/e23/,
http://bartoc.org/en/taxonomy/term/11379,http://dewey.info/class/789/e23/,
http://bartoc.org/en/taxonomy/term/11380,http://dewey.info/class/791/e23/,
http://bartoc.org/en/taxonomy/term/11381,http://dewey.info/class/792/e23/,
http://bartoc.org/en/taxonomy/term/11382,http://dewey.info/class/793/e23/,
http://bartoc.org/en/taxonomy/term/11383,http://dewey.info/class/794/e23/,
http://bartoc.org/en/taxonomy/term/11384,http://dewey.info/class/795/e23/,
http://bartoc.org/en/taxonomy/term/11385,http://dewey.info/class/796/e23/,
http://bartoc.org/en/taxonomy/term/11386,http://dewey.info/class/797/e23/,
http://bartoc.org/en/taxonomy/term/11387,http://dewey.info/class/798/e23/,
http://bartoc.org/en/taxonomy/term/11388,http://dewey.info/class/799/e23/,
http://bartoc.org/en/taxonomy/term/11389,http://dewey.info/class/801/e23/,
http://bartoc.org/en/taxonomy/term/11390,http://dewey.info/class/802/e23/,
http://bartoc.org/en/taxonomy/term/11391,http://dewey.info/class/803/e23/,
http://bartoc.org/en/taxonomy/term/11392,http://dewey.info/class/804/e23/,
http://bartoc.org/en/taxonomy/term/11393,http://dewey.info/class/805/e23/,
http://bartoc.org/en/taxonomy/term/11394,http://dewey.info/class/806/e23/,
http://bartoc.org/en/taxonomy/term/11395,http://dewey.info/class/807/e23/,
http://bartoc.org/en/taxonomy/term/11396,http://dewey.info/class/808/e23/,
http://bartoc.org/en/taxonomy/term/11397,http://dewey.info/class/809/e23/,
http://bartoc.org/en/taxonomy/term/11398,http://dewey.info/class/811/e23/,
http://bartoc.org/en/taxonomy/term/11399,http://dewey.info/class/812/e23/,
http://bartoc.org/en/taxonomy/term/11400,http://dewey.info/class/813/e23/,
http://bartoc.org/en/taxonomy/term/11401,http://dewey.info/class/814/e23/,
http://bartoc.org/en/taxonomy/term/11402,http://dewey.info/class/815/e23/,
http://bartoc.org/en/taxonomy/term/11403,http://dewey.info/class/816/e23/,
http://bartoc.org/en/taxonomy/term/11404,http://dewey.info/class/817/e23/,
http://bartoc.org/en/taxonomy/term/11405,http://dewey.info/class/818/e23/,
http://bartoc.org/en/taxonomy/term/11406,http://dewey.info/class/819/e23/,
http://bartoc.org/en/taxonomy/term/11407,http://dewey.info/class/821/e23/,
http://bartoc.org/en/taxonomy/term/11408,http://dewey.info/class/822/e23/,
http://bartoc.org/en/taxonomy/term/11409,http://dewey.info/class/823/e23/,
http://bartoc.org/en/taxonomy/term/11410,http://dewey.info/class/824/e23/,
http://bartoc.org/en/taxonomy/term/11411,http://dewey.info/class/825/e23/,
http://bartoc.org/en/taxonomy/term/11412,http://dewey.info/class/826/e23/,
http://bartoc.org/en/taxonomy/term/11413,http://dewey.info/class/827/e23/,
http://bartoc.org/en/taxonomy/term/11414,http://dewey.info/class/828/e23/,
http://bartoc.org/en/taxonomy/term/11415,http://dewey.info/class/829/e23/,
http://bartoc.org/en/taxonomy/term/11416,http://dewey.info/class/831/e23/,
http://bartoc.org/en/taxonomy/term/11417,http://dewey.info/class/832/e23/,
http://bartoc.org/en/taxonomy/term/11418,http://dewey.info/class/833/e23/,
http://bartoc.org/en/taxonomy/term/11419,http://dewey.info/class/834/e23/,
http://bartoc.org/en/taxonomy/term/11420,http://dewey.info/class/835/e23/,
http://bartoc.org/en/taxonomy/term/11421,http://dewey.info/class/836/e23/,
http://bartoc.org/en/taxonomy/term/11422,http://dewey.info/class/837/e23/,
http://bartoc.org/en/taxonomy/term/11423,http://dewey.info/class/838/e23/,
http://bartoc.org/en/taxonomy/term/11424,http://dewey.info/class/839/e23/,
http://bartoc.org/en/taxonomy/term/11425,http://dewey.info/class/841/e23/,
http://bartoc.org/en/taxonomy/term/11426,http://dewey.info/class/842/e23/,
http://bartoc.org/en/taxonomy/term/11427,http://dewey.info/class/843/e23/,
http://bartoc.org/en/taxonomy/term/11428,http://dewey.info/class/844/e23/,
http://bartoc.org/en/taxonomy/term/11429,http://dewey.info/class/845/e23/,
http://bartoc.org/en/taxonomy/term/11430,http://dewey.info/class/846/e23/,
http://bartoc.org/en/taxonomy/term/11431,http://dewey.info/class/847/e23/,
http://bartoc.org/en/taxonomy/term/11432,http://dewey.info/class/848/e23/,
http://bartoc.org/en/taxonomy/term/11433,http://dewey.info/class/849/e23/,
http://bartoc.org/en/taxonomy/term/11434,http://dewey.info/class/851/e23/,
http://bartoc.org/en/taxonomy/term/11435,http://dewey.info/class/852/e23/,
http://bartoc.org/en/taxonomy/term/11436,http://dewey.info/class/853/e23/,
http://bartoc.org/en/taxonomy/term/11437,http://dewey.info/class/854/e23/,
http://bartoc.org/en/taxonomy/term/11438,http://dewey.info/class/855/e23/,
http://bartoc.org/en/taxonomy/term/11439,http://dewey.info/class/856/e23/,
http://bartoc.org/en/taxonomy/term/11440,http://dewey.info/class/857/e23/,
http://bartoc.org/en/taxonomy/term/11441,http://dewey.info/class/858/e23/,
http://bartoc.org/en/taxonomy/term/11442,http://dewey.info/class/859/e23/,
http://bartoc.org/en/taxonomy/term/11443,http://dewey.info/class/861/e23/,
http://bartoc.org/en/taxonomy/term/11444,http://dewey.info/class/862/e23/,
http://bartoc.org/en/taxonomy/term/11445,http://dewey.info/class/863/e23/,
http://bartoc.org/en/taxonomy/term/11446,http://dewey.info/class/864/e23/,
http://bartoc.org/en/taxonomy/term/11447,http://dewey.info/class/865/e23/,
http://bartoc.org/en/taxonomy/term/11448,http://dewey.info/class/866/e23/,
http://bartoc.org/en/taxonomy/term/11449,http://dewey.info/class/867/e23/,
http://bartoc.org/en/taxonomy/term/11450,http://dewey.info/class/868/e23/,
http://bartoc.org/en/taxonomy/term/11451,http://dewey.info/class/869/e23/,
http://bartoc.org/en/taxonomy/term/11452,http://dewey.info/class/871/e23/,
http://bartoc.org/en/taxonomy/term/11453,http://dewey.info/class/872/e23/,
http://bartoc.org/en/taxonomy/term/11454,http://dewey.info/class/873/e23/,
http://bartoc.org/en/taxonomy/term/11455,http://dewey.info/class/874/e23/,
http://bartoc.org/en/taxonomy/term/11456,http://dewey.info/class/875/e23/,
http://bartoc.org/en/taxonomy/term/11457,http://dewey.info/class/876/e23/,
http://bartoc.org/en/taxonomy/term/11458,http://dewey.info/class/877/e23/,
http://bartoc.org/en/taxonomy/term/11459,http://dewey.info/class/878/e23/,
http://bartoc.org/en/taxonomy/term/11460,http://dewey.info/class/879/e23/,
http://bartoc.org/en/taxonomy/term/11461,http://dewey.info/class/881/e23/,
http://bartoc.org/en/taxonomy/term/11462,http://dewey.info/class/882/e23/,
http://bartoc.org/en/taxonomy/term/11463,http://dewey.info/class/883/e23/,
http://bartoc.org/en/taxonomy/term/11464,http://dewey.info/class/884/e23/,
http://bartoc.org/en/taxonomy/term/11465,http://dewey.info/class/885/e23/,
http://bartoc.org/en/taxonomy/term/11466,http://dewey.info/class/886/e23/,
http://bartoc.org/en/taxonomy/term/11467,http://dewey.info/class/887/e23/,
http://bartoc.org/en/taxonomy/term/11468,http://dewey.info/class/888/e23/,
http://bartoc.org/en/taxonomy/term/11469,http://dewey.info/class/889/e23/,
http://bartoc.org/en/taxonomy/term/11470,http://dewey.info/class/891/e23/,
http://bartoc.org/en/taxonomy/term/11471,http://dewey.info/class/892/e23/,
http://bartoc.org/en/taxonomy/term/11472,http://dewey.info/class/893/e23/,
http://bartoc.org/en/taxonomy/term/11473,http://dewey.info/class/894/e23/,
http://bartoc.org/en/taxonomy/term/11474,http://dewey.info/class/895/e23/,
http://bartoc.org/en/taxonomy/term/11475,http://dewey.info/class/896/e23/,
http://bartoc.org/en/taxonomy/term/11476,http://dewey.info/class/897/e23/,
http://bartoc.org/en/taxonomy/term/11477,http://dewey.info/class/898/e23/,
http://bartoc.org/en/taxonomy/term/11478,http://dewey.info/class/899/e23/,
http://bartoc.org/en/taxonomy/term/11479,http://dewey.info/class/901/e23/,
http://bartoc.org/en/taxonomy/term/11480,http://dewey.info/class/902/e23/,
http://bartoc.org/en/taxonomy/term/11481,http://dewey.info/class/903/e23/,
http://bartoc.org/en/taxonomy/term/11482,http://dewey.info/class/904/e23/,
http://bartoc.org/en/taxonomy/term/11483,http://dewey.info/class/905/e23/,
http://bartoc.org/en/taxonomy/term/11484,http://dewey.info/class/906/e23/,
http://bartoc.org/en/taxonomy/term/11485,http://dewey.info/class/907/e23/,
http://bartoc.org/en/taxonomy/term/11486,http://dewey.info/class/908/e23/,
http://bartoc.org/en/taxonomy/term/11487,http://dewey.info/class/909/e23/,
http://bartoc.org/en/taxonomy/term/11488,http://dewey.info/class/911/e23/,
http://bartoc.org/en/taxonomy/term/11489,http://dewey.info/class/912/e23/,
http://bartoc.org/en/taxonomy/term/11490,http://dewey.info/class/913/e23/,
http://bartoc.org/en/taxonomy/term/11491,http://dewey.info/class/914/e23/,
http://bartoc.org/en/taxonomy/term/11492,http://dewey.info/class/915/e23/,
http://bartoc.org/en/taxonomy/term/11493,http://dewey.info/class/916/e23/,
http://bartoc.org/en/taxonomy/term/11494,http://dewey.info/class/917/e23/,
http://bartoc.org/en/taxonomy/term/11495,http://dewey.info/class/918/e23/,
http://bartoc.org/en/taxonomy/term/11496,http://dewey.info/class/919/e23/,
http://bartoc.org/en/taxonomy/term/11497,http://dewey.info/class/921/e23/,
http://bartoc.org/en/taxonomy/term/11498,http://dewey.info/class/922/e23/,
http://bartoc.org/en/taxonomy/term/11499,http://dewey.info/class/923/e23/,
http://bartoc.org/en/taxonomy/term/11500,http://dewey.info/class/924/e23/,
http://bartoc.org/en/taxonomy/term/11501,http://dewey.info/class/925/e23/,
http://bartoc.org/en/taxonomy/term/11502,http://dewey.info/class/926/e23/,
http://bartoc.org/en/taxonomy/term/11503,http://dewey.info/class/927/e23/,
http://bartoc.org/en/taxonomy/term/11504,http://dewey.info/class/928/e23/,
http://bartoc.org/en/taxonomy/term/11505,http://dewey.info/class/929/e23/,
http://bartoc.org/en/taxonomy/term/11506,http://dewey.info/class/931/e23/,
http://bartoc.org/en/taxonomy/term/11507,http://dewey.info/class/932/e23/,
http://bartoc.org/en/taxonomy/term/11508,http://dewey.info/class/933/e23/,
http://bartoc.org/en/taxonomy/term/11509,http://dewey.info/class/934/e23/,
http://bartoc.org/en/taxonomy/term/11510,http://dewey.info/class/935/e23/,
http://bartoc.org/en/taxonomy/term/11511,http://dewey.info/class/936/e23/,
http://bartoc.org/en/taxonomy/term/11512,http://dewey.info/class/937/e23/,
http://bartoc.org/en/taxonomy/term/11513,http://dewey.info/class/938/e23/,
http://bartoc.org/en/taxonomy/term/11514,http://dewey.info/class/939/e23/,
http://bartoc.org/en/taxonomy/term/11515,http://dewey.info/class/941/e23/,
http://bartoc.org/en/taxonomy/term/11516,http://dewey.info/class/942/e23/,
http://bartoc.org/en/taxonomy/term/11517,http://dewey.info/class/943/e23/,
http://bartoc.org/en/taxonomy/term/11518,http://dewey.info/class/944/e23/,
http://bartoc.org/en/taxonomy/term/11519,http://dewey.info/class/945/e23/,
http://bartoc.org/en/taxonomy/term/11520,http://dewey.info/class/946/e23/,
http://bartoc.org/en/taxonomy/term/11521,http://dewey.info/class/947/e23/,
http://bartoc.org/en/taxonomy/term/11522,http://dewey.info/class/948/e23/,
http://bartoc.org/en/taxonomy/term/11523,http://dewey.info/class/949/e23/,
http://bartoc.org/en/taxonomy/term/11524,http://dewey.info/class/951/e23/,
http://bartoc.org/en/taxonomy/term/11525,http://dewey.info/class/952/e23/,
http://bartoc.org/en/taxonomy/term/11526,http://dewey.info/class/953/e23/,
http://bartoc.org/en/taxonomy/term/11527,http://dewey.info/class/954/e23/,
http://bartoc.org/en/taxonomy/term/11528,http://dewey.info/class/955/e23/,
http://bartoc.org/en/taxonomy/term/11529,http://dewey.info/class/956/e23/,
http://bartoc.org/en/taxonomy/term/11530,http://dewey.info/class/957/e23/,
http://bartoc.org/en/taxonomy/term/11531,http://dewey.info/class/958/e23/,
http://bartoc.org/en/taxonomy/term/11532,http://dewey.info/class/959/e23/,
http://bartoc.org/en/taxonomy/term/11533,http://dewey.info/class/961/e23/,
http://bartoc.org/en/taxonomy/term/11534,http://dewey.info/class/962/e23/,
http://bartoc.org/en/taxonomy/term/11535,http://dewey.info/class/963/e23/,
http://bartoc.org/en/taxonomy/term/11536,http://dewey.info/class/964/e23/,
http://bartoc.org/en/taxonomy/term/11537,http://dewey.info/class/965/e23/,
http://bartoc.org/en/taxonomy/term/11538,http://dewey.info/class/966/e23/,
http://bartoc.org/en/taxonomy/term/11539,http://dewey.info/class/967/e23/,
http://bartoc.org/en/taxonomy/term/11540,http://dewey.info/class/968/e23/,
http://bartoc.org/en/taxonomy/term/11541,http://dewey.info/class/969/e23/,
http://bartoc.org/en/taxonomy/term/11542,http://dewey.info/class/971/e23/,
http://bartoc.org/en/taxonomy/term/11543,http://dewey.info/class/972/e23/,
http://bartoc.org/en/taxonomy/term/11544,http://dewey.info/class/973/e23/,
http://bartoc.org/en/taxonomy/term/11545,http://dewey.info/class/974/e23/,
http://bartoc.org/en/taxonomy/term/11546,http://dewey.info/class/975/e23/,
http://bartoc.org/en/taxonomy/term/11547,http://dewey.info/class/976/e23/,
http://bartoc.org/en/taxonomy/term/11548,http://dewey.info/class/977/e23/,
http://bartoc.org/en/taxonomy/term/11549,http://dewey.info/class/978/e23/,
http://bartoc.org/en/taxonomy/term/11550,http://dewey.info/class/979/e23/,
http://bartoc.org/en/taxonomy/term/11551,http://dewey.info/class/981/e23/,
http://bartoc.org/en/taxonomy/term/11552,http://dewey.info/class/982/e23/,
http://bartoc.org/en/taxonomy/term/11553,http://dewey.info/class/983/e23/,
http://bartoc.org/en/taxonomy/term/11554,http://dewey.info/class/984/e23/,
http://bartoc.org/en/taxonomy/term/11555,http://dewey.info/class/985/e23/,
http://bartoc.org/en/taxonomy/term/11556,http://dewey.info/class/986/e23/,
http://bartoc.org/en/taxonomy/term/11557,http://dewey.info/class/987/e23/,
http://bartoc.org/en/taxonomy/term/11558,http://dewey.info/class/988/e23/,
http://bartoc.org/en/taxonomy/term/11559,http://dewey.info/class/989/e23/,
http://bartoc.org/en/taxonomy/term/11560,http://dewey.info/class/991/e23/,
http://bartoc.org/en/taxonomy/term/11561,http://dewey.info/class/992/e23/,
http://bartoc.org/en/taxonomy/term/11562,http://dewey.info/class/993/e23/,
http://bartoc.org/en/taxonomy/term/11563,http://dewey.info/class/994/e23/,
http://bartoc.org/en/taxonomy/term/11564,http://dewey.info/class/995/e23/,
http://bartoc.org/en/taxonomy/term/11565,http://dewey.info/class/996/e23/,
http://bartoc.org/en/taxonomy/term/11566,http://dewey.info/class/997/e23/,
http://bartoc.org/en/taxonomy/term/11567,http://dewey.info/class/998/e23/,
http://bartoc.org/en/taxonomy/term/11568,http://dewey.info/class/999/e23/,
